source page,source page title,field-0,field-2,field-3,text
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule12:42 PM Dec 13th,schedule,Election event is over. Market will be under pressure.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule12:32 PM Dec 13th,schedule,India overtakes Hong Kong as seventh largest stock exchange in the world.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule12:14 PM Dec 13th,schedule,The company invested Rs 418 crore in five subsidiaries of Mercury Holdings. Mercury Holdings is a joint venture between Brookfield Infrastructure and Digital Realty.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule12:05 PM Dec 13th,schedule,"Equity benchmarks the Sensex and the Nifty 50 were trading low on December 13 as hot inflation prints in India and the US raised bets that the central banks would be in no hurry to ease interest rates and switch to a dovish stance. Analysts say the correction is %u201Chealthy%u201D for markets, reading it as nothing but an %u201Cexhaustion%u201D of bullish sentiment."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule11:41 AM Dec 13th,schedule,"India%u2019s equity indices snap two-day winning streak on profit booking Indian benchmark indices ended their two-day winning streak as they closed below their opening levels. The Sensex declined 377.5 points, or 0.54 percent, to end at 69,551.03 points. The 50-share Nifty fell 90.70 points, or 0.43 percent, to close at 20,906.40. Earlier in the day, both Sensex and Nifty had touched their lifetime high levels before the dips. Oil and gas, realty and utilities indices were the day%u2019s biggest losers. Why it%u2019s important: The markets have entered an overbought domain and may see a consolidation. They could stay range-bound in the short term."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",NKS-MNGLR,schedule11:36 AM Dec 13th,schedule,Congratulations Reliance and Infosys for destroying Indian market for nothing. 
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",storm11,schedule11:32 AM Dec 13th,schedule,shorters paradise. keep shorting to make tons
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",prabirkg,schedule11:31 AM Dec 13th,schedule,"Deepesh bro , you are losing your midas touch, earlier  most of your calls used to be good."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BangJackpot,schedule11:21 AM Dec 13th,schedule,"Positive Vibes See in Reliance Industries, RattanIndia Power, Gandhar Oil, SBFC Finance, Future Consumer."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",true1,schedule10:39 AM Dec 13th,schedule,Shorting Reliance is like touching a live wire ! Be ready for a serious shock
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Deepesh Tiwari,schedule10:38 AM Dec 13th,schedule,RIL intra day target is 2435. Buy buy in this counter. Bullish counter. 
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kalanag24,schedule10:28 AM Dec 13th,schedule,pe holder enjoy today market going down
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",prites78699,schedule10:21 AM Dec 13th,schedule,Update Reliance made new low below 2412 sell given at 2465 holding fir next tgt soon below 2390 positional shorts on hold
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BullMehta,schedule9:26 AM Dec 13th,schedule,"Retail inflation is not looking good. Market went up too fast, so I expect this to dip more in the short term. In a few weeks, I am confident that this will go up far more."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule8:20 AM Dec 13th,schedule,"RIL is at sweet spot now. With good FII buying, this stock may go up strongly from this level. The robust Q2 result, strong book value makes this heavy weightage stock a strong one at attractive price."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",maygodblessall,schedule3:03 AM Dec 13th,schedule,Reliance Disney Hathway Den mergeer pps confirm if news true....this will be very big thing if true....
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",mahendrably,schedule12:46 AM Dec 13th,schedule,very good market in progress all is well but reliance share price is not even shown 10% rise from low All the divisions of reliance are at no.1 but...
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Vicky252,schedule10:37 PM Dec 12th,schedule,"reliance, disney to sign off on india media merger next week- bloomberg news"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",KVLR,schedule10:25 PM Dec 12th,schedule,dont worry bulls keep on adding in dips ril will blast up side once fed decision is over any positive speech by powell then no time to reach 2500 level????????????
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Nirmay_143,schedule9:43 PM Dec 12th,schedule,"be aware,, this is a bull trap.. reliance will cross 2540 in the december series.."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Schulte,schedule8:47 PM Dec 12th,schedule,"so this is heading below 2400 tomorrow as usual, no possibility of 2500 now in december, broke all dreams of call buyers."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",mahendrably,schedule8:38 PM Dec 12th,schedule,this has been familiar trend with this share price always happy to take dip
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",amit9386,schedule7:25 PM Dec 12th,schedule,kal ye 2500 ja sakta hai kya?
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule6:29 PM Dec 12th,schedule,"the options data indicated that the 21,000 is expected to remain a crucial resistance level as crossing of the same can take the nifty 50 towards 21,200 levels, with immediate support at 20,900."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",p67,schedule6:26 PM Dec 12th,schedule,since last 8 months full family focus is to down adani companies shares and in the evening page 3 parties. they should focus on their working but they are not successful so they all are trying to short sell adani stocks. one day this truth will come out by gods grace.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule6:26 PM Dec 12th,schedule,"20,850 support crucial for further selling pressure in nifty 50"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule6:07 PM Dec 12th,schedule,india cpi (yoy) (nov) actual: 5.55% vs 4.87% previous est 5.78% india industrial production (yoy) (oct) actual: 11.7% vs 5.8% previous est 10.5% india manufacturing output (mom) (oct) actual: 10.4% vs 4.5% previous
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ntnwsu,schedule5:36 PM Dec 12th,schedule,dek liya kase girata hai ye abhi tho shuravat hai pic abhi baki hai
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Buddyhere,schedule5:28 PM Dec 12th,schedule,how is disney  reliance merger looking in short terms and in long terms
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:20 PM Dec 12th,schedule,"disney, reliance working on terms of india media operations merger"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",romw,schedule5:18 PM Dec 12th,schedule,"reliance, disney to sign off on india media merger next week."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Tramp4Trump,schedule3:15 PM Dec 12th,schedule,"In general, short Ambani and long Adani is a profitable strategy."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",NKS-MNGLR,schedule3:08 PM Dec 12th,schedule,Worst performer of Indian market. Congratulations Ambanis
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",prites78699,schedule3:06 PM Dec 12th,schedule,Hello bro hello what happened breaking up 2480 still are you still thinking it will break bhul Jaao 1 se 2 mahine ke liye huge shorts done yesterday only will get below 2400 soon now will update you soon when to avg youre longs
